▓╬д@╜s╕╣,░╙╖~жW║┘,░╙╖~жaз},╡n░Oкм║A,╕gл╫,╜nл╫,├■зO
82134098,е@┐Q░ъ╗┌║ыл~кA╣вй▒,╖sе_елж┴дю░╧┤_┐│╕Ї28╕╣(1╝╙),о╓ну│]е▀,121.6560009,25.0634428,д╞зйл~╣s░т╖~
82134288,─_йfдuз@л╟,╖sе_ел▓HдЇ░╧дsдl├ф16л╤3╕╣(1╝╙),о╓ну│]е▀,121.486206,25.182868,д╞зйл~╣s░т╖~
82134294,йЇйЇе°╖~к└,╖sе_ел╖s▓°░╧йўен╡є41л╤4╕╣3╝╙,о╓ну│]е▀,121.454401,25.052628,д╞зйл~╣s░т╖~
82134338,жt▒сл╪зўжц,╖sе_ел╛ЁкL░╧┤_┐│╕Ї390л╤1╕╣,о╓ну│]е▀,121.414717,24.985359,д╞зйл~╣s░т╖~
82134421,е╨╢ще═мбдuз{,╖sе_еле├йM░╧жw╝╓╕Ї306╕╣15╝╙дз4,о╓ну│]е▀,121.5144734,25.0051278,д╞зйл~╣s░т╖~
82134436,▒╢°╩й`е°╖~к└,╖sе_ел╖sй▒░╧жw▒d╕Ї3мq207л╤17з╦8╕╣4╝╙,о╓ну│]е▀,121.488693,24.950725,д╞зйл~╣s░т╖~
82134597,╗╖дBе°╖~к└,╖sе_ел╖sй▒░╧╣┤╖Rд╗╕Ї5╕╣,о╓ну│]е▀,121.5004478,24.944643,д╞зйл~╣s░т╖~
82134920,йgк▄║╕░╙жц,╖sе_елж┴дю░╧┤Єлe╡є110л╤97з╦17дз3╕╣9╝╙,о╓ну│]е▀,121.6328323,25.0762675,д╞зйл~╣s░т╖~
82135054,│Vмyжц░╙жц,╖sе_ел─кмw░╧к°║a╕Ї68╕╣8╝╙,о╓ну│]е▀,121.4624788,25.0836429,д╞зйл~╣s░т╖~
82135239,дЇж┘м№зйе═мбдp╛Q,╖sе_елддйM░╧┤║ен╕Ї545л╤9дз4╕╣,о╓ну│]е▀,121.4981298,24.9991052,д╞зйл~╣s░т╖~
82135358,д╤лOе°╖~к└,╖sе_елоїдs░╧лH╡╪д@╡є25╕╣6╝╙,о╓ну│]е▀,121.4410205,25.0438337,д╞зйл~╣s░т╖~
82135420,нZ╖s░╙жц,╖sе_елж┴дю░╧╝╠╛Ёд@╕Ї118╕╣,о╓ну│]е▀,121.6421658,25.0640514,д╞зйл~╣s░т╖~
82135569,к°╨A╛v┤Y,╖sе_елддйM░╧┐│лn╕Ї1мq98╕╣(2╝╙),о╓ну│]е▀,121.5106074,24.9898878,д╞зйл~╣s░т╖~
82135667,к┌▒се°╖~к└,╖sе_елкO╛Ї░╧дхд╞╕Ї1мq320╕╣2╝╙,о╓ну│]е▀,121.4652441,25.0187829,д╞зйл~╣s░т╖~
82135717,╗ЇзQ░╖▒dе°╖~к└,╖sе_ел╛ЁкL░╧┤_┐│╕Ї33╕╣,о╓ну│]е▀,121.4222029,24.993814,д╞зйл~╣s░т╖~
82135771,е▀│═мьз▐┐│╖~,╖sе_елддйM░╧║╓▓╗╕Ї66дз7╕╣6╝╙,о╓ну│]е▀,121.4993589,25.0049832,д╞зйл~╣s░т╖~
82135940,мz╣ъе°╖~к└,╖sе_елкO╛Ї░╧к°жw╡є331л╤113дз2╕╣,о╓ну│]е▀,121.4714677,25.0123002,д╞зйл~╣s░т╖~
82136194,к╡л~░╙жц,╖sе_ел╛ЁкL░╧дjжи╕Ї33╕╣5╝╙,о╓ну│]е▀,121.382233,24.9461319,д╞зйл~╣s░т╖~
82136413,│╗╖╦╢Lо├кA╣вжц,╖sе_еле├йM░╧е├йM╕Ї2мq82╕╣(1╝╙),о╓ну│]е▀,121.5150912,25.0114003,д╞зйл~╣s░т╖~
82136568,╡є└Y┼Qд¤е°╖~к└,╖sе_елкO╛Ї░╧лn╢окF╕Ї27дз9╕╣,о╓ну│]е▀,121.4543781,25.005931,д╞зйл~╣s░т╖~
82136912,▒╙л║дkдlм№оeдuз@з{,╖sе_елдTнл░╧жие\╕Ї33╕╣10╝╙дз1,о╓ну│]е▀,121.489984,25.050557,д╞зйл~╣s░т╖~
82136981,╣Fм№░╙жц,╖sе_елкO╛Ї░╧дjдп╡є110л╤7з╦5╕╣6╝╙,о╓ну│]е▀,121.452281,25.0166599,д╞зйл~╣s░т╖~
82137047,л}л}▓з░ъ╢Wел,╖sе_елж┴дю░╧╝╠╛Ёд@╕Ї99л╤6╕╣(1╝╙),о╓ну│]е▀,121.641565,25.063782,д╞зйл~╣s░т╖~
82137237,е_╗O╞W╗e╕┴мGи╞└],╖sе_ел┼a║q░╧││▓б╡є18╕╣,о╓ну│]е▀,121.3486243,24.9519545,д╞зйл~╣s░т╖~
82137243,дW<U+5EF8>─с╝vк└,╖sе_елдTоl░╧дхд╞╕Ї84╕╣,о╓ну│]е▀,121.372113,24.9362209,д╞зйл~╣s░т╖~
82137320,и╚▓яе°╖~к└,╖sе_ел▓HдЇ░╧╖sмK╡є85л╤13╕╣,о╓ну│]е▀,121.4385574,25.1832078,д╞зйл~╣s░т╖~
82137341,╡╪оf░╙жц,╖sе_елддйM░╧е┴╝w╕Ї56╕╣4╝╙,о╓ну│]е▀,121.468679,25.0022469,д╞зйл~╣s░т╖~
82137399,╡║к╡е°╖~к└,╖sе_ел╖s▓°░╧▓°▒X╕Ї5╕╣2╝╙,о╓ну│]е▀,121.4312293,24.9995696,д╞зйл~╣s░т╖~
82137476,╖ь╧╔┤╢й╘┤╡дuз@л╟,╖sе_елкLдf░╧дхд╞дG╕Ї1мq230л╤3дз2╕╣1╝╙,о╓ну│]е▀,121.3702793,25.0719536,д╞зйл~╣s░т╖~
82137481,°╩°╩▓ю▓эжц,╖sе_елдKи╜░╧░╙┤фд╗╕Ї17╕╣,о╓ну│]е▀,121.3966834,25.1483943,д╞зйл~╣s░т╖~
82137877,и╜е▌й╘е°╖~к└,╖sе_елднк╤░╧дЇ╕PдC╕Ї42╕╣3╝╙,о╓ну│]е▀,121.4293909,25.0717037,д╞зйл~╣s░т╖~
82138138,еV║бньдтз@з{,╖sе_еле█к∙░╧ж╤▒Ў╕Ї8дз4╕╣,о╓ну│]е▀,121.5446009,25.2895147,д╞зйл~╣s░т╖~
82138165,°╩е▌░╙чE,╖sе_еле├йM░╧иqо╘╕Ї2мq148л╤4╕╣4╝╙,о╓ну│]е▀,121.5253992,25.0011883,д╞зйл~╣s░т╖~
82138453,▓nзьл╜е°╖~к└,╖sе_ел╖s▓°░╧дде┐╕Ї352╕╣,о╓ну│]е▀,121.4440294,25.0344674,д╞зйл~╣s░т╖~
82138670,кўл}░╙жц,╖sе_ел╖s▓°░╧дK╝w╡є108л╤9╕╣,о╓ну│]е▀,121.4238982,25.0217543,д╞зйл~╣s░т╖~
82138685,░╖│╙╣ъ╖~к└,╖sе_елддйM░╧дде┐╕Ї701╕╣7╝╙,о╓ну│]е▀,121.4850691,24.9967208,д╞зйл~╣s░т╖~
82138926,┤V┴{д╤дUе°╖~к└,╖sе_ел╖sй▒░╧жw▒d╕Ї2мq78╕╣,о╓ну│]е▀,121.5141717,24.963474,д╞зйл~╣s░т╖~
82138931,кў╢╟е°╖~к└,╖sе_ел╛ЁкL░╧дддs╕Ї1мq284╕╣(2╝╙),о╓ну│]е▀,121.421443,24.9878749,д╞зйл~╣s░т╖~
82138989,┴·┤╦░ъ╗┌┐я│fдuз@л╟,╖sе_ел╖sй▒░╧е_╖s╕Ї2мq126╕╣6╝╙дз1,о╓ну│]е▀,121.5431245,24.9746232,д╞зйл~╣s░т╖~
82138995,╖R┐я┴╩дpчE,╖sе_елдTоl░╧дj╝w╕Ї483дз1╕╣3╝╙,о╓ну│]е▀,121.3742773,24.9476149,д╞зйл~╣s░т╖~
82139122,нт▒се°╖~к└,╖sе_елднк╤░╧╖sл░дK╕Ї112╕╣5╝╙,о╓ну│]е▀,121.4467094,25.0892395,д╞зйл~╣s░т╖~
82139283,╖sд╤жaе°╖~к└,╖sе_елдTнл░╧е┐╕qлn╕Ї55╕╣жaдU1╝h,о╓ну│]е▀,121.498038,25.060478,д╞зйл~╣s░т╖~
82139312,╡{е╔е°╖~к└,╖sе_елкLдf░╧дхд╞е_╕Ї1мq420╕╣4╝╙,о╓ну│]е▀,121.3649538,25.0765266,д╞зйл~╣s░т╖~
82139376,д╤╖№░╙жц,╖sе_елж┴дю░╧дjжP╕Ї2мq184л╤1╕╣6╝╙дз7,о╓ну│]е▀,121.6538818,25.0639205,д╞зйл~╣s░т╖~
82139690,дїмPд╞зйл~дuз@л╟,╖sе_елж┴дю░╧└sжw╕Ї1╕╣7╝╙дз1,о╓ну│]е▀,121.6557445,25.0638628,д╞зйл~╣s░т╖~
82140021,┬f┬c╛Ём№оeдuз@л╟,╖sе_елкLдf░╧дп╖R╕Ї2мq73╕╣,о╓ну│]е▀,121.3848918,25.075552,д╞зйл~╣s░т╖~
82140113,л┬пu╛v├└й▒,╖sе_елддйM░╧┐│лn╕Ї1мq88╕╣(2╝╙),о╓ну│]е▀,121.5106074,24.9898878,д╞зйл~╣s░т╖~
82140129,л┬╡с╛v├└й▒,╖sе_елддйM░╧│sл░╕Ї469л╤5╕╣(1╝╙),о╓ну│]е▀,121.483715,24.9957699,д╞зйл~╣s░т╖~
82140155,<U+5F63>з▒░╙жц,╖sе_елддйM░╧е▀дH╡є6дз1╕╣,о╓ну│]е▀,121.5196638,24.9943146,д╞зйл~╣s░т╖~
82140177,л╔<U+4E98>░╙жц,╖sе_елддйM░╧е▀дH╡є6дз1╕╣,о╓ну│]е▀,121.5196638,24.9943146,д╞зйл~╣s░т╖~
82140205,│╟╡X╛vлмиF└s,╖sе_елдTоl░╧дT╛Ё╕Їв┤в┤╕╣,о╓ну│]е▀,121.3781497,24.9392369,д╞зйл~╣s░т╖~
82140211,│ьк▄┤╦м№╛╟╛у┼щ│yлмдuз@л╟,╖sе_елдTк█░╧дTе┴╡є27л╤14╕╣(1╝╙),о╓ну│]е▀,121.5046346,25.2578591,д╞зйл~╣s░т╖~
82140459,еи─╦░╙жц,╖sе_елкO╛Ї░╧└]лeжш╕Ї6╕╣11╝╙,о╓ну│]е▀,121.458862,25.007159,д╞зйл~╣s░т╖~
82140520,╪pмPдH░╙чE,╖sе_елкO╛Ї░╧дддs╕Ї2мq291дз6╕╣(1╝╙),о╓ну│]е▀,121.4784322,25.018383,д╞зйл~╣s░т╖~
82140556,╪║ж╖дuз@з{,╖sе_ел╖sй▒░╧е┴▒┌╕Ї48л╤11╕╣2╝╙,о╓ну│]е▀,121.5400005,24.9790714,д╞зйл~╣s░т╖~
82140660,┐▓╖R╢Rе°╖~к└,╖sе_елддйM░╧дддs╕Ї3мq39╕╣2╝╙,о╓ну│]е▀,121.477696,25.005313,д╞зйл~╣s░т╖~
82140704,лaкўе°╖~к└,╖sе_елоїдs░╧е■┐│╕Ї18л╤20╕╣8╝╙,о╓ну│]е▀,121.43167,25.058416,д╞зйл~╣s░т╖~
82140958,дгдZиmдuз@л╟,╖sе_елдTнл░╧║╤╡╪╡є155╕╣3╝╙,о╓ну│]е▀,121.486662,25.0822052,д╞зйл~╣s░т╖~
82141056,иh└s░╙жц,╖sе_елоїдs░╧╖sе_дj╣Dд╗мq325╕╣(1╝╙),о╓ну│]е▀,121.4250973,25.0348584,д╞зйл~╣s░т╖~
82141083,╢╢кeе°╖~к└,╖sе_елддйM░╧е┴е═╡є52╕╣4╝╙,о╓ну│]е▀,121.4693562,25.0051506,д╞зйл~╣s░т╖~
82141154,оa╣ге°╖~к└,╖sе_еле├йM░╧дддs╕Ї1мq46╕╣10╝╙дз6,о╓ну│]е▀,121.46066,25.00873,д╞зйл~╣s░т╖~
82141160,╜ложе═з▐╣ъ╖~к└,╖sе_елддйM░╧е┴ж│╡є56дз1╕╣2╝╙,о╓ну│]е▀,121.4757604,25.0046389,д╞зйл~╣s░т╖~
82141366,и▌кЎм№оeм№╛v║ыл~зўо╞жц,╖sе_елж┴дю░╧дд┐│╕Ї280л╤5╕╣(1╝╙),о╓ну│]е▀,121.6288021,25.0695006,д╞зйл~╣s░т╖~
82141437,▓`п╤дтдuз{,╖sе_ел┼a║q░╧┼aоч╕Ї217╕╣,о╓ну│]е▀,121.3362605,24.9593621,д╞зйл~╣s░т╖~
82141470,│═лG║ыихл╬,╖sе_ел╛ЁкL░╧░ъ│═╡є160╕╣8╝╙,о╓ну│]е▀,121.4243773,24.980793,д╞зйл~╣s░т╖~
82141491,оa╣ге°╖~к└,╖sе_еле├йM░╧дддs╕Ї1мq46╕╣10╝╙дз6,о╓ну│]е▀,121.46066,25.00873,д╞зйл~╣s░т╖~
82141540,┼SжшдpчE,╖sе_ел╖s▓°░╧┤I░ъ╕Ї176л╤5╕╣11╝╙,о╓ну│]е▀,121.4241583,25.0241787,д╞зйл~╣s░т╖~
82141680,зEкY╖ьм№к║е°╖~к└,╖sе_ел╕Uи╜░╧└tзqи╜е╔е╨96╕╣10╝╙,о╓ну│]е▀,121.6875217,25.19467,д╞зйл~╣s░т╖~
82141730,└s╗ё║ыл~┬°│fдpчE,╖sе_елж┴дю░╧нX╨д╕Ї115╕╣10╝╙,о╓ну│]е▀,121.667769,25.070775,д╞зйл~╣s░т╖~
82141773,└░зA┴╩░╙жц,╖sе_ел╛ЁкL░╧дде┐╕Ї648╕╣(2╝╙),о╓ну│]е▀,121.4098815,25.016457,д╞зйл~╣s░т╖~
82141788,┬╫╡a░╙жц,╖sе_елдTнл░╧е├║╓╡є197л╤24╕╣3╝╙,о╓ну│]е▀,121.47733,25.0745184,д╞зйл~╣s░т╖~
82141801,─P╣ге°╖~к└,╖sе_ел╖s▓°░╧▓°▒X╕Ї5╕╣2╝╙,о╓ну│]е▀,121.4312293,24.9995696,д╞зйл~╣s░т╖~
82141909,мf┬╫жц,╖sе_ел╖sй▒░╧жp╖N╡є8╕╣жaдU1╝hдз1,о╓ну│]е▀,121.494762,24.9482758,д╞зйл~╣s░т╖~
82142246,░a║═░╙жц,╖sе_елдTнл░╧дп╖R╡є112л╤5╕╣4╝╙,о╓ну│]е▀,121.4948629,25.0745975,д╞зйл~╣s░т╖~
82142301,шойgм№оeжц,╖sе_елдTнл░╧╖O╖R╡є171╕╣,о╓ну│]е▀,121.4900712,25.0799722,д╞зйл~╣s░т╖~
82142604,д╕дj╕ъ▓г║▐▓z┼U░▌е°╖~к└,╖sе_елкO╛Ї░╧║бен╡є2л╤17╕╣4╝╙,о╓ну│]е▀,121.425609,24.9895619,д╞зйл~╣s░т╖~
82142739,┴·жnе°╖~к└,╖sе_елкO╛Ї░╧┐wжц╕Ї2мq108╕╣,о╓ну│]е▀,121.431264,24.9912,д╞зйл~╣s░т╖~
82142800,и╠жи░╙жц,╖sе_ел┼a║q░╧жyдs╕Ї165╕╣дз2,о╓ну│]е▀,121.3456034,24.9480084,д╞зйл~╣s░т╖~
82142870,╥Gмvе°╖~к└,╖sе_ел╖s▓°░╧║╓╣╪╡є94л╤8╕╣,о╓ну│]е▀,121.458748,25.049883,д╞зйл~╣s░т╖~
82143076,м╒лWл╬,╖sе_еле├йM░╧дхд╞╕Ї113л╤9╕╣,о╓ну│]е▀,121.5132,25.0145569,д╞зйл~╣s░т╖~
82143218,жp┐Pе°╖~к└,╖sе_ел╖s▓°░╧жш▓▒╡є395л╤36╕╣6╝╙,о╓ну│]е▀,121.4288773,25.0122289,д╞зйл~╣s░т╖~
82143462,ме┤яиkдh▓z╛v╞U,╖sе_ел╖s▓°░╧┤I░ъ╕Ї120л╤1з╦1╕╣,о╓ну│]е▀,121.4220826,25.0249953,д╞зйл~╣s░т╖~
82143569,▓э▓я╛v├└└Yе╓╛i┼@└],╖sе_елкO╛Ї░╧└]лeкF╕Ї46╕╣(2╝╙),о╓ну│]е▀,121.4608074,25.0071438,д╞зйл~╣s░т╖~
82143673,┤╦▒oжwе°╖~к└,╖sе_ел╖sй▒░╧─_┐│╕Ї66л╤17╕╣(1╝╙),о╓ну│]е▀,121.550184,24.9708899,д╞зйл~╣s░т╖~
82143821,пq║Z░ъ╗┌е°╖~к└,╖sе_еле├йM░╧ж█е╤╡є64╕╣3╝╙дз5,о╓ну│]е▀,121.513521,25.005642,д╞зйл~╣s░т╖~
82143879,▓╗еiе°╖~к└,╖sе_елднк╤░╧дд┐│╕Ї1мq118л╤6з╦29╕╣,о╓ну│]е▀,121.4662568,25.0753083,д╞зйл~╣s░т╖~
82144856,│╟лa░╙жц,╖sе_елкO╛Ї░╧е┴е═╕Ї3мq170дз2╕╣(1╝╙),о╓ну│]е▀,121.4659432,25.0280778,д╞зйл~╣s░т╖~
82144878,оaкYм№оe║ыл~з{,╖sе_елкLдf░╧─R╢щд@╡є35╕╣(кF╢╒д╜ж│╣s░тел│ї),о╓ну│]е▀,121.3775048,25.0686999,д╞зйл~╣s░т╖~
82145026,о·йMм№е°╖~к└,╖sе_елддйM░╧┤║ен╕Ї87╕╣,о╓ну│]е▀,121.5177752,24.9918186,д╞зйл~╣s░т╖~
82145052,оц▒╢╣ъ╖~к└,╖sе_елж┴дю░╧й╛дT╡є12л╤42╕╣,о╓ну│]е▀,121.6254878,25.0773976,д╞зйл~╣s░т╖~
82145095,┤╕е·░╙жц,╖sе_ел╛ЁкL░╧лHйM╡єв│в╕л╤в░в▒╕╣4╝╙,о╓ну│]е▀,121.3872291,24.9736173,д╞зйл~╣s░т╖~
82145150,у╕╖R│]нpе°╖~жц,╖sе_ел╖s▓°░╧┤_┐│╕Ї3мq77╕╣(1╝╙),о╓ну│]е▀,121.463024,25.0447188,д╞зйл~╣s░т╖~
82145314,и░│гм№оeзўо╞е╬л~к└,╖sе_елкO╛Ї░╧нл╝y╕Ї56╕╣2╝╙,о╓ну│]е▀,121.4616462,25.007188,д╞зйл~╣s░т╖~
82145481,╖L┤шиqе°╖~к└,╖sе_еле█▐ф░╧е█▐фкF╡є24╕╣,о╓ну│]е▀,121.6602324,24.9910845,д╞зйл~╣s░т╖~
82145659,днмvе°╖~к└,╖sе_ел╖sй▒░╧е_йy╕ЇдGмq421л╤2з╦29╕╣3╝╙,о╓ну│]е▀,121.560807,24.9557118,д╞зйл~╣s░т╖~
82145665,─R║Ў─Rдuз@л╟,╖sе_елкO╛Ї░╧нл╝y╕Їв▒в│в┤л╤в╕з╦в▓╕╣13╝╙,о╓ну│]е▀,121.463612,25.0010532,д╞зйл~╣s░т╖~
82145692,дdшо░╙жц,╖sе_елж┴дю░╧дjжP╕Ї2мq229╕╣,о╓ну│]е▀,121.6531068,25.0650781,д╞зйл~╣s░т╖~
82145813,им║б╖Nдuз@л╟,╖sе_еле├йM░╧┤╝е·╡є98╕╣,о╓ну│]е▀,121.515977,24.9967546,д╞зйл~╣s░т╖~
82146186,╝№лW░╙жц,╖sе_ел╛ЁкL░╧┬элe╡є67╕╣(2╝╙),о╓ну│]е▀,121.424978,24.9909509,д╞зйл~╣s░т╖~
82146209,╖Lп║м№╛vиF└s,╖sе_ел─кмw░╧е┐йM╡є33╕╣(1╝╙),о╓ну│]е▀,121.4695974,25.081872,д╞зйл~╣s░т╖~
82146432,йў║√░╙жц,╖sе_елкO╛Ї░╧дхд╞╕Ї2мq481╕╣10╝╙,о╓ну│]е▀,121.4755883,25.0341369,д╞зйл~╣s░т╖~
82146448,и|жX░╙жц,╖sе_елж┴дю░╧║╓╝wд@╕Ї88╕╣3╝╙,о╓ну│]е▀,121.6379433,25.0684947,д╞зйл~╣s░т╖~
82146475,ийй╘н╗дЇдuз@л╟,╖sе_елддйM░╧┐│лn╕Ї1мq105л╤20з╦21дз1╕╣,о╓ну│]е▀,,,д╞зйл~╣s░т╖~
82146502,┐vл░м№оeз{,╖sе_елдTнл░╧╖O╖R╡є96╕╣,о╓ну│]е▀,121.4888598,25.0800189,д╞зйл~╣s░т╖~
82146691,╢}д▀иNим╛iе═╖|└],╖sе_елкLдf░╧дде┐╕Ї316╕╣,о╓ну│]е▀,121.3879752,25.0777025,д╞зйл~╣s░т╖~
82146762,├LмKе°╖~к└,╖sе_елж┴дю░╧│s┐│╡є34╕╣19╝╙,о╓ну│]е▀,121.6550078,25.0634768,д╞зйл~╣s░т╖~
82147072,кЎиKм№оeз{,╖sе_елдTнл░╧ж█▒j╕Ї1мq160л╤1з╦15╕╣,о╓ну│]е▀,121.4959593,25.0660464,д╞зйл~╣s░т╖~
82147164,▒Ўй~л╚дuз@л╟,╖sе_елж┴дю░╧▒d╣ч╡є87дз1╕╣7╝╙,о╓ну│]е▀,121.6198184,25.066563,д╞зйл~╣s░т╖~
82147262,╝╓╝╓м№оeм№┼щжWй▒,╖sе_ел─кмw░╧дддsдG╕Ї116╕╣(1бB2╝╙),о╓ну│]е▀,121.4721536,25.0817605,д╞зйл~╣s░т╖~
82147538,└[┴╛оїеЁ╢в╛iе═└],╖sе_елж┴дю░╧╖sеxдн╕Ї2мq18╕╣2╝╙,о╓ну│]е▀,121.660503,25.0650257,д╞зйл~╣s░т╖~
82147565,мюе├├└│Nм№е╥й▒,╖sе_ел╛ЁкL░╧е|╝w╡є5дз1╕╣,о╓ну│]е▀,121.426414,24.991896,д╞зйл~╣s░т╖~
82147679,│▀╝ф░╙жц,╖sе_ел╛ЁкL░╧и╬╢щ╕Ї3мq54л╤18дз1╕╣,о╓ну│]е▀,121.3867271,24.9529616,д╞зйл~╣s░т╖~
82147853,║ёдз╢щ░╙жц,╖sе_ел▓HдЇ░╧дjй╛╡є163╕╣(1╝╙),о╓ну│]е▀,121.4481636,25.1765183,д╞зйл~╣s░т╖~
82147919,╖еж│оa░ъ╗┌╢TйЎе°╖~к└,╖sе_елдgл░░╧й╡йM╕Ї13л╤10╕╣5╝╙,о╓ну│]е▀,121.463923,24.988467,д╞зйл~╣s░т╖~
82147973,з░и░░╙жц,╖sе_елддйM░╧│sл░╕Ї477л╤1╕╣,о╓ну│]е▀,121.483358,24.9955339,д╞зйл~╣s░т╖~
82148234,кя▓·░╙жц,╖sе_елкO╛Ї░╧╝w┐│╡є39╕╣3╝╙,о╓ну│]е▀,121.4535622,24.993621,д╞зйл~╣s░т╖~
82148311,жW╜{е°╖~к└,╖sе_елдTоl░╧░ъ╗┌д@╡є25╕╣(1╝╙),о╓ну│]е▀,121.3735398,24.9423633,д╞зйл~╣s░т╖~
82148419,╣┼н┐─R░╙жц,╖sе_елдTнл░╧е┐╕qе_╕Ї192╕╣(2╝╙),о╓ну│]е▀,121.4962889,25.0669223,д╞зйл~╣s░т╖~
82148467,╖s┤I░╙жц,╖sе_елдTнл░╧дде┐лn╕Ї235╕╣9╝╙дз1,о╓ну│]е▀,121.49308,25.0536255,д╞зйл~╣s░т╖~
82148924,┴·лB╣ъ╖~к└,╖sе_елднк╤░╧жиої╕Ї1мq32л╤52╕╣6╝╙,о╓ну│]е▀,121.4351098,25.0679994,д╞зйл~╣s░т╖~
82149043,йyи╬╣ъ╖~к└,╖sе_ел╖s▓°░╧дднь╕Ї277╕╣4╝╙,о╓ну│]е▀,121.448163,25.0541,д╞зйл~╣s░т╖~
82149091,└u╢ооaдuз@л╟,╖sе_елдTнл░╧нл╢з╕Ї2мq18л╤3╕╣5╝╙дз2,о╓ну│]е▀,121.486509,25.0624919,д╞зйл~╣s░т╖~
82149114,║╓╝w│░│░░╙жц,╖sе_елдTнл░╧║╓╝wе_╕Ї66╕╣,о╓ну│]е▀,121.5017272,25.0659959,д╞зйл~╣s░т╖~
82149297,м№мїм№оeдuз@л╟,╖sе_елдTнл░╧е├жwе_╕Ї2мq103╕╣(1╝╙),о╓ну│]е▀,121.4831802,25.0839088,д╞зйл~╣s░т╖~
82149368,еx╞Wдз╖sд╞зйл~е°╖~к└,╖sе_елдTоl░╧е·й·╕Ї106л╤28╕╣(1╝╙),о╓ну│]е▀,121.3759116,24.9272269,д╞зйл~╣s░т╖~
82149542,╢╟кфо╔й|м№з░к└,╖sе_ел╖s▓°░╧л╪┐│╡є39л╤1╕╣,о╓ну│]е▀,121.449955,25.0367168,д╞зйл~╣s░т╖~
82149629,й└оx░╙жц,╖sе_ел╛ЁкL░╧лTн^╡є111л╤2дз1╕╣11╝╙,о╓ну│]е▀,121.4245099,25.0098296,д╞зйл~╣s░т╖~
82149640,╣йёпдuз@л╟,╖sе_ел╖s▓°░╧дд┤ф╕Ї360дз6╕╣,о╓ну│]е▀,121.4519844,25.0468162,д╞зйл~╣s░т╖~
82149705,йп║╓│░иhо├кA╣вжц,╖sе_ел╖s▓°░╧йп║╓╕Ї698╕╣,о╓ну│]е▀,121.4500356,25.0493757,д╞зйл~╣s░т╖~
82149867,оiмLе°╖~к└,╖sе_ел╖sй▒░╧дд╡╪╕Ї60л╤2з╦1╕╣4╝╙,о╓ну│]е▀,121.5403843,24.9696611,д╞зйл~╣s░т╖~
82149894,─R┬╫е°╖~к└,╖sе_ел╖s▓°░╧дндuд@╕Ї98╕╣2╝╙,о╓ну│]е▀,121.4604197,25.0679385,д╞зйл~╣s░т╖~
82149923,жN╢ъ╢ъе°╖~к└,╖sе_елдgл░░╧╕╬е┴╕Ї114л╤31╕╣,о╓ну│]е▀,121.4502441,24.9855821,д╞зйл~╣s░т╖~
82149992,йиоp░╙жц,╖sе_ел▓HдЇ░╧╖sмK╡є72╕╣4╝╙,о╓ну│]е▀,121.438714,25.1822456,д╞зйл~╣s░т╖~
82150147,дT╝wе°╖~к└,╖sе_елдTнл░╧дп╖R╡є731╕╣2╝╙дз1,о╓ну│]е▀,121.4816749,25.0804306,д╞зйл~╣s░т╖~
82150456,╜o╘╨е°╖~к└,╖sе_ел╖s▓°░╧║╓╣╪╡є136л╤28╕╣,о╓ну│]е▀,121.4588475,25.0514507,д╞зйл~╣s░т╖~
82150701,╦б║√е°╖~к└,╖sе_еле├йM░╧┤╝е·╡є130╕╣3╝╙,о╓ну│]е▀,121.5150532,24.9955845,д╞зйл~╣s░т╖~
82150717,┴╛┴╛дтдuиmдuз@л╟,╖sе_ел▓HдЇ░╧╖sелдG╕Ї3мq172л╤20╕╣6╝╙,о╓ну│]е▀,121.4345209,25.1935158,д╞зйл~╣s░т╖~
82150821,ж╖м№░ъ╗┌м№зй░╙жц,╖sе_елдTнл░╧┬∙╢щ╡є94╕╣,о╓ну│]е▀,121.4951546,25.0675403,д╞зйл~╣s░т╖~
82151194,╢о▓·м№оeдuз@л╟,╖sе_елж┴дю░╧й╛з╡кF╕Ї233л╤1╕╣3╝╙,о╓ну│]е▀,121.6623336,25.0674232,д╞зйл~╣s░т╖~
82151223,нз┤@м№оeе╬л~з{,╖sе_елдgл░░╧е├┬╫╕Ї149╕╣,о╓ну│]е▀,121.467648,24.982888,д╞зйл~╣s░т╖~
82151510,┴ий╘ж░░ъ╗┌м№╛╟░╙жц,╖sе_елж┴дю░╧дjжP╕Ї2мq167дз1╕╣4╝╙,о╓ну│]е▀,121.650873,25.0648029,д╞зйл~╣s░т╖~
82151547,▒sм╙░ъ╗┌░╙жц,╖sе_елдTнл░╧е┐╕qе_╕Ї190л╤43╕╣(1╝╙),о╓ну│]е▀,121.4953088,25.0667011,д╞зйл~╣s░т╖~
82151645,к┌кЎе═з▐м№├C└],╖sе_ел╖sй▒░╧─_жw╡є70дз3╕╣(1╝╙),о╓ну│]е▀,121.541865,24.984752,д╞зйл~╣s░т╖~
82151650,мxиmе═мбдuй╨,╖sе_ел╖s▓°░╧╖s▓°╕Ї16дз1╕╣2╝╙,о╓ну│]е▀,121.4589631,25.0376598,д╞зйл~╣s░т╖~
82151785,жиз╗е°╖~к└,╖sе_елдgл░░╧ддеб╕Ї4мq314╕╣5╝╙,о╓ну│]е▀,121.4137073,24.9561778,д╞зйл~╣s░т╖~
